Accession;Title;Sample Type;Taxonomy;Channels;Platform;Series;Supplementary Types;Supplementary Links;SRA Accession;Contact;Release Date
GSM5978575;MSCCR_reGRID_720_Biopsy_1376, Control participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641219;SRX14641219;Carmen argmann;Sep 16, 2022
GSM5978576;MSCCR_reGRID_721_Biopsy_1377, Control participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641220;SRX14641220;Carmen argmann;Sep 16, 2022
GSM5978577;MSCCR_reGRID_721_Biopsy_1378, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641221;SRX14641221;Carmen argmann;Sep 16, 2022
GSM5978578;MSCCR_reGRID_722_Biopsy_1379, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641222;SRX14641222;Carmen argmann;Sep 16, 2022
GSM5978579;MSCCR_reGRID_722_Biopsy_1380, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641223;SRX14641223;Carmen argmann;Sep 16, 2022
GSM5978580;MSCCR_reGRID_723_Biopsy_1381, Control participants,Transverse NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641224;SRX14641224;Carmen argmann;Sep 16, 2022
GSM5978581;MSCCR_reGRID_723_Biopsy_1382, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641225;SRX14641225;Carmen argmann;Sep 16, 2022
GSM5978582;MSCCR_reGRID_724_Biopsy_1383, UC participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641226;SRX14641226;Carmen argmann;Sep 16, 2022
GSM5978583;MSCCR_reGRID_724_Biopsy_1384, UC participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641227;SRX14641227;Carmen argmann;Sep 16, 2022
GSM5978584;MSCCR_reGRID_725_Biopsy_1385, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641228;SRX14641228;Carmen argmann;Sep 16, 2022
GSM5978585;MSCCR_reGRID_725_Biopsy_1386, CD participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641229;SRX14641229;Carmen argmann;Sep 16, 2022
GSM5978586;MSCCR_reGRID_726_Biopsy_1387, CD participants,Cecum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641230;SRX14641230;Carmen argmann;Sep 16, 2022
GSM5978587;MSCCR_reGRID_726_Biopsy_1388, CD participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641231;SRX14641231;Carmen argmann;Sep 16, 2022
GSM5978588;MSCCR_reGRID_727_Biopsy_1389, UC participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641232;SRX14641232;Carmen argmann;Sep 16, 2022
GSM5978589;MSCCR_reGRID_727_Biopsy_1390, UC participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641233;SRX14641233;Carmen argmann;Sep 16, 2022
GSM5978590;MSCCR_reGRID_728_Biopsy_1391, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641234;SRX14641234;Carmen argmann;Sep 16, 2022
GSM5978591;MSCCR_reGRID_728_Biopsy_1392, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642233;SRX14642233;Carmen argmann;Sep 16, 2022
GSM5978592;MSCCR_reGRID_73_Biopsy_144, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642234;SRX14642234;Carmen argmann;Sep 16, 2022
GSM5978593;MSCCR_reGRID_73_Biopsy_145, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642235;SRX14642235;Carmen argmann;Sep 16, 2022
GSM5978594;MSCCR_reGRID_730_Biopsy_1393, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642236;SRX14642236;Carmen argmann;Sep 16, 2022
GSM5978595;MSCCR_reGRID_730_Biopsy_1394, Control participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642237;SRX14642237;Carmen argmann;Sep 16, 2022
GSM5978596;MSCCR_reGRID_731_Biopsy_1395, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642238;SRX14642238;Carmen argmann;Sep 16, 2022
GSM5978597;MSCCR_reGRID_731_Biopsy_1396, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642239;SRX14642239;Carmen argmann;Sep 16, 2022
GSM5978598;MSCCR_reGRID_732_Biopsy_1397, UC participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642240;SRX14642240;Carmen argmann;Sep 16, 2022
GSM5978599;MSCCR_reGRID_732_Biopsy_1398, UC participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642241;SRX14642241;Carmen argmann;Sep 16, 2022
GSM5978600;MSCCR_reGRID_733_Biopsy_1399, CD participants,RightColon NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642242;SRX14642242;Carmen argmann;Sep 16, 2022
GSM5978601;MSCCR_reGRID_733_Biopsy_1400, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642243;SRX14642243;Carmen argmann;Sep 16, 2022
GSM5978602;MSCCR_reGRID_734_Biopsy_1401, Control participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642244;SRX14642244;Carmen argmann;Sep 16, 2022
GSM5978603;MSCCR_reGRID_734_Biopsy_1402, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642245;SRX14642245;Carmen argmann;Sep 16, 2022
GSM5978604;MSCCR_reGRID_735_Biopsy_1403, UC participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642246;SRX14642246;Carmen argmann;Sep 16, 2022
GSM5978605;MSCCR_reGRID_735_Biopsy_1404, UC participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642247;SRX14642247;Carmen argmann;Sep 16, 2022
GSM5978606;MSCCR_reGRID_736_Biopsy_1405, UC participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642248;SRX14642248;Carmen argmann;Sep 16, 2022
GSM5978607;MSCCR_reGRID_736_Biopsy_1406, UC participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642249;SRX14642249;Carmen argmann;Sep 16, 2022
GSM5978608;MSCCR_reGRID_738_Biopsy_1407, UC participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642250;SRX14642250;Carmen argmann;Sep 16, 2022
GSM5978609;MSCCR_reGRID_738_Biopsy_1408, UC participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642251;SRX14642251;Carmen argmann;Sep 16, 2022
GSM5978610;MSCCR_reGRID_739_Biopsy_1409, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642252;SRX14642252;Carmen argmann;Sep 16, 2022
GSM5978611;MSCCR_reGRID_739_Biopsy_1410, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642253;SRX14642253;Carmen argmann;Sep 16, 2022
GSM5978612;MSCCR_reGRID_741_Biopsy_1411, Control participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642254;SRX14642254;Carmen argmann;Sep 16, 2022
GSM5978613;MSCCR_reGRID_741_Biopsy_1412, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642255;SRX14642255;Carmen argmann;Sep 16, 2022
GSM5978614;MSCCR_reGRID_742_Biopsy_1413, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14642256;SRX14642256;Carmen argmann;Sep 16, 2022
GSM5978615;MSCCR_reGRID_742_Biopsy_1414, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641849;SRX14641849;Carmen argmann;Sep 16, 2022
GSM5978616;MSCCR_reGRID_745_Biopsy_1415, Control participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641850;SRX14641850;Carmen argmann;Sep 16, 2022
GSM5978617;MSCCR_reGRID_745_Biopsy_1416, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641851;SRX14641851;Carmen argmann;Sep 16, 2022
GSM5978618;MSCCR_reGRID_748_Biopsy_1417, Control participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641852;SRX14641852;Carmen argmann;Sep 16, 2022
GSM5978619;MSCCR_reGRID_748_Biopsy_1418, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641853;SRX14641853;Carmen argmann;Sep 16, 2022
GSM5978620;MSCCR_reGRID_75_Biopsy_146, UC participants,LeftColon NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641854;SRX14641854;Carmen argmann;Sep 16, 2022
GSM5978621;MSCCR_reGRID_75_Biopsy_147, UC participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641855;SRX14641855;Carmen argmann;Sep 16, 2022
GSM5978622;MSCCR_reGRID_750_Biopsy_1419, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641856;SRX14641856;Carmen argmann;Sep 16, 2022
GSM5978623;MSCCR_reGRID_750_Biopsy_1420, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641857;SRX14641857;Carmen argmann;Sep 16, 2022
GSM5978624;MSCCR_reGRID_750_Biopsy_1421, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641858;SRX14641858;Carmen argmann;Sep 16, 2022
GSM5978625;MSCCR_reGRID_751_Biopsy_1422, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641859;SRX14641859;Carmen argmann;Sep 16, 2022
GSM5978626;MSCCR_reGRID_751_Biopsy_1423, CD participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641860;SRX14641860;Carmen argmann;Sep 16, 2022
GSM5978627;MSCCR_reGRID_754_Biopsy_1424, UC participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641861;SRX14641861;Carmen argmann;Sep 16, 2022
GSM5978628;MSCCR_reGRID_755_Biopsy_1425, Control participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641862;SRX14641862;Carmen argmann;Sep 16, 2022
GSM5978629;MSCCR_reGRID_755_Biopsy_1426, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641863;SRX14641863;Carmen argmann;Sep 16, 2022
GSM5978630;MSCCR_reGRID_758_Biopsy_1427, UC participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641864;SRX14641864;Carmen argmann;Sep 16, 2022
GSM5978631;MSCCR_reGRID_758_Biopsy_1428, UC participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641865;SRX14641865;Carmen argmann;Sep 16, 2022
GSM5978632;MSCCR_reGRID_760_Biopsy_1429, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641866;SRX14641866;Carmen argmann;Sep 16, 2022
GSM5978633;MSCCR_reGRID_760_Biopsy_1430, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641867;SRX14641867;Carmen argmann;Sep 16, 2022
GSM5978634;MSCCR_reGRID_761_Biopsy_1431, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641868;SRX14641868;Carmen argmann;Sep 16, 2022
GSM5978635;MSCCR_reGRID_761_Biopsy_1432, CD participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641869;SRX14641869;Carmen argmann;Sep 16, 2022
GSM5978636;MSCCR_reGRID_762_Biopsy_1433, UC participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641870;SRX14641870;Carmen argmann;Sep 16, 2022
GSM5978637;MSCCR_reGRID_762_Biopsy_1434, UC participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641871;SRX14641871;Carmen argmann;Sep 16, 2022
GSM5978638;MSCCR_reGRID_763_Biopsy_1435, Control participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641872;SRX14641872;Carmen argmann;Sep 16, 2022
GSM5978639;MSCCR_reGRID_763_Biopsy_1436, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640778;SRX14640778;Carmen argmann;Sep 16, 2022
GSM5978640;MSCCR_reGRID_764_Biopsy_1437, UC participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640779;SRX14640779;Carmen argmann;Sep 16, 2022
GSM5978641;MSCCR_reGRID_764_Biopsy_1438, UC participants,Cecum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640780;SRX14640780;Carmen argmann;Sep 16, 2022
GSM5978642;MSCCR_reGRID_764_Biopsy_1439, UC participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640781;SRX14640781;Carmen argmann;Sep 16, 2022
GSM5978643;MSCCR_reGRID_765_Biopsy_1440, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640782;SRX14640782;Carmen argmann;Sep 16, 2022
GSM5978644;MSCCR_reGRID_765_Biopsy_1441, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640783;SRX14640783;Carmen argmann;Sep 16, 2022
GSM5978645;MSCCR_reGRID_766_Biopsy_1442, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640784;SRX14640784;Carmen argmann;Sep 16, 2022
GSM5978646;MSCCR_reGRID_766_Biopsy_1443, CD participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640785;SRX14640785;Carmen argmann;Sep 16, 2022
GSM5978647;MSCCR_reGRID_767_Biopsy_1444, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640786;SRX14640786;Carmen argmann;Sep 16, 2022
GSM5978648;MSCCR_reGRID_767_Biopsy_1445, CD participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640787;SRX14640787;Carmen argmann;Sep 16, 2022
GSM5978649;MSCCR_reGRID_769_Biopsy_1446, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640788;SRX14640788;Carmen argmann;Sep 16, 2022
GSM5978650;MSCCR_reGRID_77_Biopsy_148, CD participants,RightColon NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640789;SRX14640789;Carmen argmann;Sep 16, 2022
GSM5978651;MSCCR_reGRID_77_Biopsy_149, CD participants,LeftColon NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640790;SRX14640790;Carmen argmann;Sep 16, 2022
GSM5978652;MSCCR_reGRID_770_Biopsy_1447, UC participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640791;SRX14640791;Carmen argmann;Sep 16, 2022
GSM5978653;MSCCR_reGRID_770_Biopsy_1448, UC participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640792;SRX14640792;Carmen argmann;Sep 16, 2022
GSM5978654;MSCCR_reGRID_771_Biopsy_1449, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640793;SRX14640793;Carmen argmann;Sep 16, 2022
GSM5978655;MSCCR_reGRID_771_Biopsy_1450, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640794;SRX14640794;Carmen argmann;Sep 16, 2022
GSM5978656;MSCCR_reGRID_773_Biopsy_1451, Control participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640795;SRX14640795;Carmen argmann;Sep 16, 2022
GSM5978657;MSCCR_reGRID_773_Biopsy_1452, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640796;SRX14640796;Carmen argmann;Sep 16, 2022
GSM5978658;MSCCR_reGRID_775_Biopsy_1453, Control participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640797;SRX14640797;Carmen argmann;Sep 16, 2022
GSM5978659;MSCCR_reGRID_775_Biopsy_1454, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640798;SRX14640798;Carmen argmann;Sep 16, 2022
GSM5978660;MSCCR_reGRID_776_Biopsy_1455, UC participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640799;SRX14640799;Carmen argmann;Sep 16, 2022
GSM5978661;MSCCR_reGRID_779_Biopsy_1456, Control participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640800;SRX14640800;Carmen argmann;Sep 16, 2022
GSM5978662;MSCCR_reGRID_779_Biopsy_1457, Control participants,Cecum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14640801;SRX14640801;Carmen argmann;Sep 16, 2022
GSM5978663;MSCCR_reGRID_78_Biopsy_150, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641235;SRX14641235;Carmen argmann;Sep 16, 2022
GSM5978664;MSCCR_reGRID_78_Biopsy_151, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641236;SRX14641236;Carmen argmann;Sep 16, 2022
GSM5978665;MSCCR_reGRID_780_Biopsy_1458, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641237;SRX14641237;Carmen argmann;Sep 16, 2022
GSM5978666;MSCCR_reGRID_780_Biopsy_1459, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641238;SRX14641238;Carmen argmann;Sep 16, 2022
GSM5978667;MSCCR_reGRID_781_Biopsy_1460, CD participants,Ileum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641239;SRX14641239;Carmen argmann;Sep 16, 2022
GSM5978668;MSCCR_reGRID_781_Biopsy_1461, CD participants,Rectum I tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641240;SRX14641240;Carmen argmann;Sep 16, 2022
GSM5978669;MSCCR_reGRID_782_Biopsy_1462, CD participants,Rectum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641241;SRX14641241;Carmen argmann;Sep 16, 2022
GSM5978670;MSCCR_reGRID_782_Biopsy_1463, CD participants,Ileum NonI tissue;SRA;Homo sapiens;1;GPL16791;GSE193677;SRA Run Selector;https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX14641242;SRX14641242;Carmen argmann;Sep 16, 2022
