Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR18509593;30/09/2022 10:35;28/03/2022 20:28;38622727;3862272700;0;100;1328;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509593/SRR18509593.lite.1;SRX14641588;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406908;SAMN27026744;simple;9606;Homo sapiens;GSM5977585;;;;;;;no;;;;;GEO;SRA1356613;;public;373D5F335205C41A810098DFCF5A59C5;DA566191C9EAEF5174B7507561C9EA30
SRR18509594;30/09/2022 10:35;28/03/2022 20:28;30123706;3012370600;0;100;1046;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509594/SRR18509594.lite.1;SRX14641589;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406909;SAMN27026745;simple;9606;Homo sapiens;GSM5977586;;;;;;;no;;;;;GEO;SRA1356613;;public;BAD3BC3B57E9222D80F066771498F464;AEE1F99B603A2883C6414F9B5F0A651D
SRR18509595;30/09/2022 10:35;28/03/2022 20:25;39247602;3924760200;0;100;1379;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509595/SRR18509595.lite.1;SRX14641590;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406912;SAMN27026746;simple;9606;Homo sapiens;GSM5977587;;;;;;;no;;;;;GEO;SRA1356613;;public;0FDE9D0C2B10041D7727945033870CF1;E42ED7D0D073140D980777A577D7FF9B
SRR18509596;30/09/2022 10:35;28/03/2022 20:35;34011288;3401128800;0;100;1312;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509596/SRR18509596.lite.1;SRX14641591;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406910;SAMN27026747;simple;9606;Homo sapiens;GSM5977588;;;;;;;no;;;;;GEO;SRA1356613;;public;93FBB91829A57E8699960D7ABA8EECC0;542EABD2EBC2FFB9264C395B4C84402A
SRR18509597;30/09/2022 10:35;28/03/2022 20:26;40540277;4054027700;0;100;1544;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509597/SRR18509597.lite.1;SRX14641592;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406911;SAMN27026748;simple;9606;Homo sapiens;GSM5977589;;;;;;;no;;;;;GEO;SRA1356613;;public;4B548677536C239524DE775E75410F96;4160E5D555D13800BFD851252C12D0DB
SRR18509598;30/09/2022 10:35;28/03/2022 20:19;30209202;3020920200;0;100;1248;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509598/SRR18509598.lite.1;SRX14641593;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406913;SAMN27026749;simple;9606;Homo sapiens;GSM5977590;;;;;;;no;;;;;GEO;SRA1356613;;public;43D9D048FB97AA4033DCAAB92F3E6A6B;2BA0F867F7D8C489ED40AFE6B6846D75
SRR18509599;30/09/2022 10:35;28/03/2022 20:26;49510586;4951058600;0;100;1998;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509599/SRR18509599.lite.1;SRX14641594;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406914;SAMN27026750;simple;9606;Homo sapiens;GSM5977591;;;;;;;no;;;;;GEO;SRA1356613;;public;255FD5B07E2D24F1DC66029E988D18AD;AB0AD4E4F4DDFE82CAB0D517EED6549D
SRR18509600;30/09/2022 10:35;28/03/2022 22:17;290323139;29032313900;0;100;9809;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509600/SRR18509600.lite.1;SRX14641595;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406916;SAMN27026751;simple;9606;Homo sapiens;GSM5977592;;;;;;;no;;;;;GEO;SRA1356613;;public;67A967D2C13F0C4C16A3D5107D4449D8;CEEF059CDD9F5E23B26F2FA2C322EAF9
SRR18509601;30/09/2022 10:35;28/03/2022 20:46;84355757;8435575700;0;100;2857;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509601/SRR18509601.lite.1;SRX14641596;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12406915;SAMN27026752;simple;9606;Homo sapiens;GSM5977593;;;;;;;no;;;;;GEO;SRA1356613;;public;969BAA3E2417FAD72F719D4A29503A69;97B282865A47AD99A80D3966AE92203E
SRR18509602;30/09/2022 10:35;28/03/2022 20:32;54609279;5460927900;0;100;1835;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509602/SRR18509602.lite.1;SRX14641597;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408181;SAMN27026854;simple;9606;Homo sapiens;GSM5977594;;;;;;;no;;;;;GEO;SRA1356613;;public;BC4429DCAA137EC1519E706B8481CF2E;3B6A4DF5B618982405468EFE448C48A6
SRR18509603;30/09/2022 10:35;28/03/2022 20:25;43025162;4302516200;0;100;1416;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509603/SRR18509603.lite.1;SRX14641598;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408182;SAMN27026856;simple;9606;Homo sapiens;GSM5977595;;;;;;;no;;;;;GEO;SRA1356613;;public;EF4EC7C04E71DAEB62AFA201217FBC47;D0E7D95F14010435BF7C885228B6C2FD
SRR18509604;30/09/2022 10:35;28/03/2022 20:26;42259915;4225991500;0;100;1400;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509604/SRR18509604.lite.1;SRX14641599;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408185;SAMN27026858;simple;9606;Homo sapiens;GSM5977596;;;;;;;no;;;;;GEO;SRA1356613;;public;FE54B6FCFA2372DAA31BB7550331E12B;4535CC10F39135C2559CF015D650B64C
SRR18509605;30/09/2022 10:35;28/03/2022 20:28;35279936;3527993600;0;100;1169;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509605/SRR18509605.lite.1;SRX14641600;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408183;SAMN27026860;simple;9606;Homo sapiens;GSM5977597;;;;;;;no;;;;;GEO;SRA1356613;;public;98DB931CAA1BD4E3780C0FF1AC91D450;E16E038EDB8DD21FA65270F4CD7171A1
SRR18509606;30/09/2022 10:35;28/03/2022 20:25;45398225;4539822500;0;100;1617;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509606/SRR18509606.lite.1;SRX14641601;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408184;SAMN27026862;simple;9606;Homo sapiens;GSM5977598;;;;;;;no;;;;;GEO;SRA1356613;;public;97EA7DB741BB477072C76BADE1D03329;6A80A74D2DB75C184D17EBB71C19D99B
SRR18509607;30/09/2022 10:35;28/03/2022 20:28;40365296;4036529600;0;100;1590;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509607/SRR18509607.lite.1;SRX14641602;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408186;SAMN27026864;simple;9606;Homo sapiens;GSM5977599;;;;;;;no;;;;;GEO;SRA1356613;;public;554CD7EDC9CC5754997A1F9E5C810B54;A575C6695D8CC25B88D124F2C00E4DFF
SRR18509608;30/09/2022 10:35;28/03/2022 20:52;41015439;4101543900;0;100;1633;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509608/SRR18509608.lite.1;SRX14641603;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408188;SAMN27026866;simple;9606;Homo sapiens;GSM5977600;;;;;;;no;;;;;GEO;SRA1356613;;public;A38306C1B33A8DA06F3C31A0D2ADE5D6;1438A02225CD2B443991519330B0A0DC
SRR18509609;30/09/2022 10:35;28/03/2022 20:32;40460251;4046025100;0;100;1610;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509609/SRR18509609.lite.1;SRX14641604;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408187;SAMN27026868;simple;9606;Homo sapiens;GSM5977601;;;;;;;no;;;;;GEO;SRA1356613;;public;8CBD637358C11EABB9A8CB0A5B04B1BE;E6E9A5AA032A91BC4CC21143007A55F8
SRR18509610;30/09/2022 10:35;28/03/2022 20:32;43687362;4368736200;0;100;1514;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509610/SRR18509610.lite.1;SRX14641605;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408191;SAMN27026870;simple;9606;Homo sapiens;GSM5977602;;;;;;;no;;;;;GEO;SRA1356613;;public;AD7258E7B2E432E345E95F38EC567AE3;27671C920B64147F8E5593E6B2CB3952
SRR18509611;30/09/2022 10:35;28/03/2022 20:34;39748203;3974820300;0;100;1382;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509611/SRR18509611.lite.1;SRX14641606;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408192;SAMN27026872;simple;9606;Homo sapiens;GSM5977603;;;;;;;no;;;;;GEO;SRA1356613;;public;E4EE2713708EB3F05F1021C4391D0AE5;39531ECCFD24898B6EDBA8846CBA8B53
SRR18509612;30/09/2022 10:35;28/03/2022 20:28;28442746;2844274600;0;100;982;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509612/SRR18509612.lite.1;SRX14641607;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408189;SAMN27026874;simple;9606;Homo sapiens;GSM5977604;;;;;;;no;;;;;GEO;SRA1356613;;public;1EED49983C3AF6D9D9A5E13A26E9DC5D;0E170375793B887E844CDDF5AB161C8E
SRR18509613;30/09/2022 10:35;28/03/2022 20:29;40702238;4070223800;0;100;1343;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509613/SRR18509613.lite.1;SRX14641608;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12408190;SAMN27026876;simple;9606;Homo sapiens;GSM5977605;;;;;;;no;;;;;GEO;SRA1356613;;public;8F9E16C8C5FDBB1F17B79803558AF811;1DC74D334ADECBCA183C03F4CE20E991
SRR18509614;30/09/2022 10:35;28/03/2022 20:22;39730673;3973067300;0;100;1321;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509614/SRR18509614.lite.1;SRX14640538;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407514;SAMN27026878;simple;9606;Homo sapiens;GSM5977606;;;;;;;no;;;;;GEO;SRA1356613;;public;30FC0060A67814E20C436ED23EFC4FDE;01576849340D530056E955C28D6219C5
SRR18509615;30/09/2022 10:35;28/03/2022 20:46;45473013;4547301300;0;100;1512;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509615/SRR18509615.lite.1;SRX14640539;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407515;SAMN27026880;simple;9606;Homo sapiens;GSM5977607;;;;;;;no;;;;;GEO;SRA1356613;;public;FD62E7DF03F910AD214EADE090B9EA6F;12A32D3E42849E0536E5D3B52C3D77FC
SRR18509616;30/09/2022 10:35;28/03/2022 20:26;37673765;3767376500;0;100;1237;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509616/SRR18509616.lite.1;SRX14640540;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407516;SAMN27026882;simple;9606;Homo sapiens;GSM5977608;;;;;;;no;;;;;GEO;SRA1356613;;public;2A733E5C78683A06AD29C41E4CAEFD47;D40D96B665E62D071865E78F64BFBBFA
SRR18509617;30/09/2022 10:35;28/03/2022 20:24;42426063;4242606300;0;100;1401;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509617/SRR18509617.lite.1;SRX14640541;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407519;SAMN27026679;simple;9606;Homo sapiens;GSM5977609;;;;;;;no;;;;;GEO;SRA1356613;;public;BB4D3788C1DBDA7B395AEDD31C7F5285;E47D187D85F7F0D774BE9EAA71839BB0
SRR18509618;30/09/2022 10:35;28/03/2022 20:22;41678091;4167809100;0;100;1377;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509618/SRR18509618.lite.1;SRX14640542;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407518;SAMN27026680;simple;9606;Homo sapiens;GSM5977610;;;;;;;no;;;;;GEO;SRA1356613;;public;E917BC5D4AD4517D7D84873D59420C76;B321DA5F868E07B223D0655F78E1C937
SRR18509619;30/09/2022 10:35;28/03/2022 20:43;37909982;3790998200;0;100;1498;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509619/SRR18509619.lite.1;SRX14640543;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407517;SAMN27026681;simple;9606;Homo sapiens;GSM5977611;;;;;;;no;;;;;GEO;SRA1356613;;public;8A5F05F909EC5D1423DFA9AFF30FE5E5;0AA4B4674704B7ED81C5F3911444BB75
SRR18509620;30/09/2022 10:35;28/03/2022 20:29;35756186;3575618600;0;100;1291;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509620/SRR18509620.lite.1;SRX14640544;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407520;SAMN27026682;simple;9606;Homo sapiens;GSM5977612;;;;;;;no;;;;;GEO;SRA1356613;;public;CCC75AEDE0FD71FB079BA4B8EFAE1756;67B087F6BD015C01BB50D9F79CA057B7
SRR18509621;30/09/2022 10:35;28/03/2022 21:02;144346193;14434619300;0;100;5208;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509621/SRR18509621.lite.1;SRX14640545;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407521;SAMN27026683;simple;9606;Homo sapiens;GSM5977613;;;;;;;no;;;;;GEO;SRA1356613;;public;D5805D0773F04C97826B1379ECA4F71D;CE83430B5EB6C60D33837F696CB71404
SRR18509622;30/09/2022 10:35;28/03/2022 20:29;31427088;3142708800;0;100;1119;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509622/SRR18509622.lite.1;SRX14640546;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407522;SAMN27026684;simple;9606;Homo sapiens;GSM5977614;;;;;;;no;;;;;GEO;SRA1356613;;public;61666B78F486683E28CC73D37AFE277B;878DCFE5BA04D6751A9162A69F2F7DC1
SRR18509623;30/09/2022 10:35;28/03/2022 20:33;44033883;4403388300;0;100;1609;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509623/SRR18509623.lite.1;SRX14640547;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407526;SAMN27026685;simple;9606;Homo sapiens;GSM5977615;;;;;;;no;;;;;GEO;SRA1356613;;public;424752C4CF1CAFF288E1A63330A4DE56;56EB8F7D56015870ACE93B36F4A86630
SRR18509624;30/09/2022 10:35;28/03/2022 20:52;90852003;9085200300;0;100;3285;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509624/SRR18509624.lite.1;SRX14640548;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407525;SAMN27026686;simple;9606;Homo sapiens;GSM5977616;;;;;;;no;;;;;GEO;SRA1356613;;public;684EB6DAA68C63C5932E63E62CC5A367;F46AD3401C1B14360863AB4D3C582389
SRR18509625;30/09/2022 10:35;28/03/2022 20:22;39893877;3989387700;0;100;1390;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509625/SRR18509625.lite.1;SRX14640549;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407524;SAMN27026687;simple;9606;Homo sapiens;GSM5977617;;;;;;;no;;;;;GEO;SRA1356613;;public;824D42296124F1A9C74EB5BBC91F2E0F;325C6EFCA42C4EDDDAE9E7CE5D9E5A85
SRR18509626;30/09/2022 10:35;28/03/2022 20:27;37703853;3770385300;0;100;1329;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509626/SRR18509626.lite.1;SRX14640550;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407523;SAMN27026688;simple;9606;Homo sapiens;GSM5977618;;;;;;;no;;;;;GEO;SRA1356613;;public;88E1E32E00E102F0F3C79126BAC694E3;C7868E0CEB32A177C1D6417AA457213D
SRR18509627;30/09/2022 10:35;28/03/2022 20:31;41601622;4160162200;0;100;1463;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509627/SRR18509627.lite.1;SRX14640551;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407527;SAMN27026689;simple;9606;Homo sapiens;GSM5977619;;;;;;;no;;;;;GEO;SRA1356613;;public;8FB5A2C99357B35B0EABE7153BF83702;BE5E6EBF1CCF34F73A63D5BD4E180479
SRR18509628;30/09/2022 10:35;28/03/2022 20:22;33190127;3319012700;0;100;1162;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509628/SRR18509628.lite.1;SRX14640552;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407529;SAMN27026690;simple;9606;Homo sapiens;GSM5977620;;;;;;;no;;;;;GEO;SRA1356613;;public;A1BB4E0205A9CBD9C04C27D284F557E3;C67E91F8C5F197D37E8AE088224643D6
SRR18509629;30/09/2022 10:35;28/03/2022 20:29;31903230;3190323000;0;100;1203;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509629/SRR18509629.lite.1;SRX14640553;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407530;SAMN27026691;simple;9606;Homo sapiens;GSM5977621;;;;;;;no;;;;;GEO;SRA1356613;;public;DA86ECD718F785D05FE743F42EF62F28;9657BCE92397073864AC7FB79AECAD34
SRR18509630;30/09/2022 10:35;28/03/2022 20:24;42031312;4203131200;0;100;1582;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509630/SRR18509630.lite.1;SRX14640554;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407528;SAMN27026692;simple;9606;Homo sapiens;GSM5977622;;;;;;;no;;;;;GEO;SRA1356613;;public;4337277F3D239514F53354DD18E09D13;A3943CC44DDA9F6450B0B51F804E2146
SRR18509631;30/09/2022 10:35;28/03/2022 20:24;45069207;4506920700;0;100;1736;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509631/SRR18509631.lite.1;SRX14640555;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407531;SAMN27026693;simple;9606;Homo sapiens;GSM5977623;;;;;;;no;;;;;GEO;SRA1356613;;public;CE5616C6D3C25D076997D54164D5CF94;3848D8D9E3D3109641CEF3348A4E2787
SRR18509632;30/09/2022 10:35;28/03/2022 20:26;41508566;4150856600;0;100;1377;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509632/SRR18509632.lite.1;SRX14640556;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407533;SAMN27026694;simple;9606;Homo sapiens;GSM5977624;;;;;;;no;;;;;GEO;SRA1356613;;public;51E5DDE1DD99803B999A7274164049B1;85FC87F08F745620E38CB9F32C7D8725
SRR18509633;30/09/2022 10:35;28/03/2022 20:31;54199397;5419939700;0;100;1794;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509633/SRR18509633.lite.1;SRX14640557;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407532;SAMN27026695;simple;9606;Homo sapiens;GSM5977625;;;;;;;no;;;;;GEO;SRA1356613;;public;319B72501E4E7B223A8B9E28FEDF9B7B;EE30D56EF2DF805BDA928E5B890B4E6F
SRR18509634;30/09/2022 10:35;28/03/2022 21:30;43478267;4347826700;0;100;1445;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR018/18509/SRR18509634/SRR18509634.lite.1;SRX14640558;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407534;SAMN27026696;simple;9606;Homo sapiens;GSM5977626;;;;;;;no;;;;;GEO;SRA1356613;;public;2BB9F594603078BF255272CBB26E697C;AF2036B7737254078570BC92FDC4E855
SRR18509635;30/09/2022 10:35;28/03/2022 20:26;48621902;4862190200;0;100;1622;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509635/SRR18509635.lite.1;SRX14640559;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407535;SAMN27026697;simple;9606;Homo sapiens;GSM5977627;;;;;;;no;;;;;GEO;SRA1356613;;public;C05AF7B40306BF1A81F6EE0B35A739C5;E656A7934DCE852866131CBB71152CA6
SRR18509636;30/09/2022 10:35;28/03/2022 20:23;52505175;5250517500;0;100;1732;;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18509/SRR18509636/SRR18509636.lite.1;SRX14640560;;RNA-Seq;cDNA;TRANSCRIPTOMIC;SINGLE;0;0;ILLUMINA;Illumina HiSeq 2500;SRP354989;PRJNA797175;3;797175;SRS12407536;SAMN27026669;simple;9606;Homo sapiens;GSM5977628;;;;;;;no;;;;;GEO;SRA1356613;;public;1454AD3AC0CCFA7A0B87D69F197BA0D3;CE3DA2AE26D2A6B88213C4B5DDBC2798
