GeneID;Base.mean;log2.FC.;StdErr;Wald.Stats;P.value;P.adj
5300;637.2939983;-0.225756649;0.329797193;-0.684531749;0.493639448;0.999950567
93145;36.07781653;-0.16980014;0.596657251;-0.284585731;0.775961545;0.999950567
50509;206.5028262;0.550595733;0.503458829;1.093626134;0.274118982;0.999950567
55337;348.6712637;-0.467761246;0.438758417;-1.066102047;0.286377515;0.999950567
83854;54.46338577;-0.868551579;0.888166163;-0.977915637;0.328116051;0.999950567
56342;32.73158586;-0.108654026;0.523809348;-0.207430483;0.835673678;0.999950567
5032;11.88118108;0.059085293;0.765969158;0.077137953;0.938513801;0.999950567
8666;2023.299358;-0.043639328;0.317564484;-0.137418792;0.890699778;0.999950567
1786;1474.045782;-0.063661141;0.458865973;-0.138735807;0.889658922;0.999950567
51073;222.494819;-0.241855929;0.447824664;-0.540068353;0.589149894;0.999950567
3383;572.9696805;-0.550063973;0.680939429;-0.807801619;0.419204793;0.999950567
3386;20.48383207;0.041443338;0.619580953;0.066889303;0.946669829;0.999950567
7087;38.73570921;1.205548167;0.622600053;1.936312343;0.052829458;0.999950567
100125288;29.25933543;0.226066946;0.540277142;0.418427745;0.675634405;0.999950567
112812;94.46226878;-0.695703323;0.345230947;-2.015182385;0.043885543;0.999950567
125950;479.5551031;-0.052045868;0.477419571;-0.109014945;0.913190636;0.999950567
3385;1008.186332;-0.748830433;0.548209722;-1.365956135;0.171952732;0.999950567
7297;2144.196297;0.185926993;0.381889468;0.486860751;0.626357015;0.999950567
11140;2072.547453;0.14286131;0.296838523;0.481276179;0.630320225;0.999950567
