name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Agathobacter rectalis	39491	S	35275	9282	44557	0.00430
Blautia wexlerae	418240	S	18569	7334	25903	0.00250
Blautia sp. SC05B48	2479767	S	3203	3521	6724	0.00065
Blautia obeum	40520	S	3159	923	4082	0.00039
Blautia hydrogenotrophica	53443	S	1965	62	2027	0.00020
Blautia luti	89014	S	1419	433	1852	0.00018
Blautia coccoides	1532	S	477	807	1284	0.00012
Blautia hansenii	1322	S	318	78	396	0.00004
Blautia argi	1912897	S	161	22	183	0.00002
Blautia pseudococcoides	1796616	S	155	5	160	0.00002
Blautia producta	33035	S	140	130	270	0.00003
Blautia liquoris	2779518	S	82	1	83	0.00001
Blautia parvula	2877527	S	66	11	77	0.00001
Wujia chipingensis	2763670	S	21823	4339	26162	0.00252
Lachnospira eligens	39485	S	19512	1003	20515	0.00198
Enterocloster bolteae	208479	S	3484	515	3999	0.00039
Enterocloster asparagiformis	333367	S	3154	69	3223	0.00031
Enterocloster clostridioformis	1531	S	1312	310	1622	0.00016
[Ruminococcus] torques	33039	S	5707	1312	7019	0.00068
Mediterraneibacter gnavus	33038	S	1158	265	1423	0.00014
[Ruminococcus] lactaris	46228	S	978	105	1083	0.00010
Dorea longicatena	88431	S	5645	1439	7084	0.00068
Dorea formicigenerans	39486	S	1764	577	2341	0.00023
Coprococcus comes	410072	S	3156	952	4108	0.00040
Coprococcus catus	116085	S	1366	263	1629	0.00016
Coprococcus eutactus	33043	S	526	153	679	0.00007
Coprococcus sp. ART55/1	751585	S	365	109	474	0.00005
[Clostridium] scindens	29347	S	2101	155	2256	0.00022
[Clostridium] symbiosum	1512	S	1771	162	1933	0.00019
[Clostridium] hylemonae	89153	S	297	20	317	0.00003
Lachnoclostridium phocaeense	1871021	S	242	38	280	0.00003
Lachnoclostridium phytofermentans	66219	S	31	0	31	0.00000
Hungatella hathewayi	154046	S	3537	245	3782	0.00036
Anaerostipes hadrus	649756	S	2267	250	2517	0.00024
Anaerostipes sp. PC18	3036926	S	79	28	107	0.00001
Anaerostipes caccae	105841	S	41	13	54	0.00001
Anaerostipes rhamnosivorans	1229621	S	38	5	43	0.00000
Anaerobutyricum hallii	39488	S	2468	343	2811	0.00027
Butyrivibrio crossotus	45851	S	1748	241	1989	0.00019
Butyrivibrio fibrisolvens	831	S	104	22	126	0.00001
Butyrivibrio proteoclasticus	43305	S	43	29	72	0.00001
Butyrivibrio hungatei	185008	S	40	25	65	0.00001
Lacrimispora saccharolytica	84030	S	181	52	233	0.00002
Lacrimispora xylanisolvens	384636	S	97	11	108	0.00001
Lacrimispora sphenoides	29370	S	63	18	81	0.00001
Lacrimispora xylanolytica	29375	S	56	9	65	0.00001
Lacrimispora sp. BS-2	3151850	S	39	14	53	0.00001
Qiania dongpingensis	2763669	S	396	21	417	0.00004
Claveliimonas bilis	3028070	S	278	21	299	0.00003
Kineothrix sp. MB12-C1	3070215	S	127	9	136	0.00001
Kineothrix sp. IPX-CK	3123317	S	123	9	132	0.00001
Anaerocolumna sp. MB42-C2	3070997	S	50	11	61	0.00001
Anaerocolumna sp. AGMB13025	3039116	S	30	2	32	0.00000
Anaerocolumna sp. AGMB13020	3081750	S	30	2	32	0.00000
Anaerocolumna chitinilytica	1727145	S	27	1	28	0.00000
Anaerocolumna sedimenticola	2696063	S	27	7	34	0.00000
Anaerocolumna cellulosilytica	433286	S	25	2	27	0.00000
Marvinbryantia formatexigens	168384	S	196	4	200	0.00002
Wansuia hejianensis	2763667	S	156	5	161	0.00002
Sellimonas intestinalis	1653434	S	89	5	94	0.00001
Novisyntrophococcus fermenticellae	2068655	S	83	3	86	0.00001
Chordicoccus furentiruminis	2709410	S	71	1	72	0.00001
Pseudobutyrivibrio xylanivorans	185007	S	66	0	66	0.00001
Lachnoanaerobaculum gingivalis	2490855	S	30	6	36	0.00000
Lachnoanaerobaculum umeaense	617123	S	22	4	26	0.00000
Stomatobaculum sp. F0698	3059030	S	52	0	52	0.00001
Chakrabartyella piscis	2918914	S	19	0	19	0.00000
Anaeromicropila herbilytica	2785025	S	16	0	16	0.00000
Herbinix luporum	1679721	S	15	2	17	0.00000
Vallitalea pronyensis	1348613	S	23	0	23	0.00000
Anaerotignum propionicum	28446	S	13	5	18	0.00000
Anaerotignum sp. MB30-C6	3070814	S	11	5	16	0.00000
Cellulosilyticum sp. WCF-2	2497860	S	11	4	15	0.00000
Defluviitalea saccharophila	879970	S	11	2	13	0.00000
Clostridioides difficile	1496	S	1804	410	2214	0.00021
Intestinibacter bartlettii	261299	S	41	2	43	0.00000
Terrisporobacter mayombei	1541	S	15	6	21	0.00000
Emergencia timonensis	1776384	S	83	7	90	0.00001
Emergencia sp. JLR.KK010	3114296	S	35	3	38	0.00000
Aminipila luticellarii	2507160	S	37	3	40	0.00000
Aminipila butyrica	433296	S	11	1	12	0.00000
Serpentinicella alkaliphila	1734049	S	10	0	10	0.00000
Filifactor alocis	143361	S	12	1	13	0.00000
Christensenella minuta	626937	S	140	8	148	0.00001
Christensenella massiliensis	1805714	S	118	10	128	0.00001
Monoglobus pectinilyticus	1981510	S	97	5	102	0.00001
Thermacetogenium phaeum	85874	S	30	1	31	0.00000
Gelria sp. Kuro-4	2796927	S	12	0	12	0.00000
Tepidanaerobacter acetatoxydans	499229	S	19	1	20	0.00000
Halanaerobium praevalens	2331	S	12	0	12	0.00000
Natranaerofaba carboxydovora	2742683	S	17	0	17	0.00000
Bacillus sp. FJAT-18017	1705566	S	11	14	25	0.00000
Bacillus cereus	1396	S	13	147	160	0.00002
Bacillus pumilus	1408	S	10	17	27	0.00000
Peribacillus frigoritolerans	450367	S	21	272	293	0.00003
Peribacillus asahii	228899	S	15	33	48	0.00000
Priestia megaterium	1404	S	16	44	60	0.00001
Cytobacillus dafuensis	1742359	S	14	27	41	0.00000
Paenibacillus sp. URB8-2	2741301	S	18	49	67	0.00001
Paenibacillus sp. PK3_47	2072642	S	13	105	118	0.00001
Paenibacillus azoreducens	116718	S	17	11	28	0.00000
Paenibacillus macerans	44252	S	16	4	20	0.00000
Paenibacillus albicereus	2726185	S	13	25	38	0.00000
Paenibacillus polymyxa	1406	S	12	191	203	0.00002
Paenibacillus silvisoli	3110539	S	12	7	19	0.00000
Paenibacillus hunanensis	539262	S	10	3	13	0.00000
Brevibacillus humidisoli	2895522	S	10	30	40	0.00000
Staphylococcus epidermidis	1282	S	11	11	22	0.00000
Staphylococcus aureus	1280	S	10	47	57	0.00001
Salinicoccus halodurans	407035	S	16	5	21	0.00000
Jeotgalicoccus sp. WY2	2708346	S	10	3	13	0.00000
Sporosarcina sp. Marseille-Q4063	2810514	S	39	10	49	0.00000
Sporosarcina ureae	1571	S	10	5	15	0.00000
Listeria monocytogenes	1639	S	10	360	370	0.00004
Streptococcus sp. SN-1	3074854	S	11	22	33	0.00000
Streptococcus suis	1307	S	58	20	78	0.00001
Streptococcus mitis	28037	S	45	18	63	0.00001
Streptococcus salivarius	1304	S	44	48	92	0.00001
Streptococcus sanguinis	1305	S	42	8	50	0.00000
Streptococcus pasteurianus	197614	S	32	166	198	0.00002
Streptococcus cristatus	45634	S	24	1	25	0.00000
Streptococcus agalactiae	1311	S	23	175	198	0.00002
Streptococcus oralis	1303	S	20	9	29	0.00000
Streptococcus thermophilus	1308	S	17	2	19	0.00000
Streptococcus pneumoniae	1313	S	16	40	56	0.00001
Streptococcus lutetiensis	150055	S	16	8	24	0.00000
Streptococcus parasanguinis	1318	S	14	7	21	0.00000
Streptococcus equi	1336	S	12	0	12	0.00000
Lactococcus sp.	44273	S	13	150	163	0.00002
Lactococcus petauri	1940789	S	18	9	27	0.00000
Lactococcus cremoris	1359	S	14	20	34	0.00000
Enterococcus faecium	1352	S	716	619	1335	0.00013
Enterococcus saigonensis	1805431	S	39	20	59	0.00001
Enterococcus durans	53345	S	30	6	36	0.00000
Enterococcus faecalis	1351	S	14	20	34	0.00000
Enterococcus cecorum	44008	S	13	1	14	0.00000
Enterococcus hirae	1354	S	11	2	13	0.00000
Vagococcus lutrae	81947	S	23	4	27	0.00000
Ligilactobacillus ruminis	1623	S	109	17	126	0.00001
Limosilactobacillus panis	47493	S	13	10	23	0.00000
Levilactobacillus brevis	1580	S	10	13	23	0.00000
Lactiplantibacillus pentosus	1589	S	10	10	20	0.00000
Carnobacterium divergens	2748	S	12	6	18	0.00000
Granulicatella adiacens	46124	S	11	1	12	0.00000
Dialister succinatiphilus	487173	S	415	88	503	0.00005
Dialister pneumosintes	39950	S	64	4	68	0.00001
Dialister hominis	2582419	S	18	1191	1209	0.00012
Veillonella atypica	39777	S	150	17	167	0.00002
Veillonella parvula	29466	S	110	14	124	0.00001
Veillonella nakazawae	2682456	S	46	58	104	0.00001
Veillonella rogosae	423477	S	41	11	52	0.00001
Veillonella sp. S12025-13	2682455	S	35	39	74	0.00001
Veillonella dispar	39778	S	28	18	46	0.00000
Megasphaera elsdenii	907	S	28	33	61	0.00001
Megasphaera stantonii	2144175	S	17	5	22	0.00000
Phascolarctobacterium succinatutens	626940	S	221	206	427	0.00004
Phascolarctobacterium sp. Marseille-Q4147	2823317	S	90	8	98	0.00001
Phascolarctobacterium faecium	33025	S	42	0	42	0.00000
Acidaminococcus intestini	187327	S	14	0	14	0.00000
Selenomonas dianae	135079	S	33	20	53	0.00001
Selenomonas sp. TAMA-11512	3095337	S	14	5	19	0.00000
Selenomonas sputigena	69823	S	20	3	23	0.00000
Selenomonas ruminantium	971	S	15	2	17	0.00000
Megamonas funiformis	437897	S	18	3	21	0.00000
Megamonas hypermegale	158847	S	16	2	18	0.00000
Pectinatus frisingensis	865	S	14	3	17	0.00000
Sporomusa termitida	2377	S	15	9	24	0.00000
Sporomusa aerivorans	204936	S	13	16	29	0.00000
Thomasclavelia ramosa	1547	S	551	37	588	0.00006
Thomasclavelia spiroformis	29348	S	37	2	39	0.00000
Erysipelatoclostridium sp. An173	1965571	S	19	0	19	0.00000
Faecalibacillus intestinalis	1982626	S	362	37	399	0.00004
Catenibacterium mitsuokai	100886	S	118	26	144	0.00001
Catenibacterium sp. co_0103	2478954	S	16	4	20	0.00000
Amedibacterium intestinale	2583452	S	404	63	467	0.00005
Longicatena caecimuris	1796635	S	327	75	402	0.00004
Solobacterium moorei	102148	S	43	9	52	0.00001
Faecalibaculum rodentium	1702221	S	33	0	33	0.00000
Allobaculum sp. Allo2	2853432	S	13	2	15	0.00000
Intestinibaculum porci	2487118	S	22	0	22	0.00000
Turicibacter sp. H121	1712675	S	16	9	25	0.00000
Parvimonas micra	33033	S	31	3	34	0.00000
Murdochiella vaginalis	1852373	S	25	4	29	0.00000
Finegoldia magna	1260	S	14	6	20	0.00000
Schnuerera ultunensis	45497	S	11	0	11	0.00000
Ezakiella coagulans	46507	S	10	5	15	0.00000
Bifidobacterium longum	216816	S	324	813	1137	0.00011
Bifidobacterium catenulatum	1686	S	216	76	292	0.00003
Bifidobacterium breve	1685	S	183	64	247	0.00002
Bifidobacterium pseudocatenulatum	28026	S	106	34	140	0.00001
Bifidobacterium adolescentis	1680	S	35	37	72	0.00001
Bifidobacterium sp. ESL0790	2983233	S	10	8	18	0.00000
Bifidobacterium bifidum	1681	S	22	37	59	0.00001
Streptomyces sp. NBC_00322	2975712	S	37	338	375	0.00004
Arthrobacter sp. JZ12	2654190	S	12	24	36	0.00000
Rothia mucilaginosa	43675	S	48	54	102	0.00001
Microbacterium luteolum	69367	S	12	49	61	0.00001
Microterricola viridarii	412690	S	10	21	31	0.00000
Corynebacterium sanguinis	2594913	S	10	140	150	0.00001
Mycolicibacterium neoaurum	1795	S	10	55	65	0.00001
Cutibacterium acnes	1747	S	76	48	124	0.00001
Cutibacterium modestum	2559073	S	27	26	53	0.00001
Schaalia odontolytica	1660	S	29	37	66	0.00001
Actinomyces pacaensis	1852377	S	11	16	27	0.00000
Collinsella aerofaciens	74426	S	1140	248	1388	0.00013
Enorma phocaeensis	1871019	S	19	2	21	0.00000
Fannyhessea vaginae	82135	S	25	5	30	0.00000
Parafannyhessea umbonata	604330	S	17	12	29	0.00000
Gordonibacter urolithinfaciens	1335613	S	167	65	232	0.00002
Gordonibacter pamelaeae	471189	S	154	76	230	0.00002
Eggerthella lenta	84112	S	358	42	400	0.00004
Adlercreutzia hattorii	2707299	S	160	63	223	0.00002
Adlercreutzia equolifaciens	446660	S	101	17	118	0.00001
Phoenicibacter congonensis	1944646	S	10	2	12	0.00000
Planktothricoides raciborskii	132608	S	20	66	86	0.00001
Moorena producens	1155739	S	17	16	33	0.00000
Trichormus azollae	1164	S	10	76	86	0.00001
Prochlorococcus marinus	1219	S	17	14	31	0.00000
Roseiflexus castenholzii	120962	S	12	0	12	0.00000
Akkermansia muciniphila	239935	S	79486	2702	82188	0.00793
Akkermansia sp. RCC_12PD	3115152	S	38	20	58	0.00001
Akkermansia sp. N21116	3040764	S	17	0	17	0.00000
Akkermansia massiliensis	2927224	S	11	24	35	0.00000
Stieleria neptunia	2527979	S	16	20	36	0.00000
Turicimonas muris	1796652	S	2894	1503	4397	0.00042
Sutterella wadsworthensis	40545	S	454	268	722	0.00007
Sutterella faecalis	2584944	S	19	10	29	0.00000
Sutterella megalosphaeroides	2494234	S	17	17	34	0.00000
Duodenibacillus massiliensis	1852381	S	39	17	56	0.00001
Oxalobacter aliiformigenes	2946593	S	991	1487	2478	0.00024
Massilia sp. NP310	2861282	S	11	76	87	0.00001
Polynucleobacter sp. TSB-Sco08W16	1758374	S	16	39	55	0.00001
Polynucleobacter necessarius	576610	S	13	26	39	0.00000
Polynucleobacter arcticus	1743165	S	13	23	36	0.00000
Variovorax paradoxus	34073	S	18	122	140	0.00001
Rhodoferax sp. GW822-FHT02A01	3141537	S	18	20	38	0.00000
Acidovorax sp. JMULE5	2518343	S	12	39	51	0.00000
Aquincola tertiaricarbonis	391953	S	20	161	181	0.00002
Neisseria lisongii	2912188	S	11	72	83	0.00001
Snodgrassella alvi	1196083	S	12	42	54	0.00001
Deefgea tanakiae	2865840	S	13	23	36	0.00000
Azonexus hydrophilus	418702	S	16	278	294	0.00003
Methylobacillus flagellatus	405	S	11	61	72	0.00001
Escherichia coli	562	S	46	2660	2706	0.00026
Mangrovibacter phragmitis	1691903	S	16	64	80	0.00001
Plesiomonas shigelloides	703	S	15	35	50	0.00000
Buchnera aphidicola	9	S	19	8	27	0.00000
Pseudomonas sp. LG1E9	2219057	S	19	50	69	0.00001
Pseudomonas aeruginosa	287	S	54	3331	3385	0.00033
Pseudomonas fluorescens	294	S	14	40	54	0.00001
Pseudomonas lundensis	86185	S	12	15	27	0.00000
Halopseudomonas salegens	1434072	S	20	13	33	0.00000
Shewanella algae	38313	S	44	191	235	0.00002
Shewanella psychropiezotolerans	2593655	S	10	9	19	0.00000
Shewanella sediminis	271097	S	10	11	21	0.00000
Thalassotalea sp. HSM 43	2552945	S	28	28	56	0.00001
Alkalimarinus sediminis	1632866	S	14	16	30	0.00000
Acinetobacter sp. KS-LM10	3120518	S	23	183	206	0.00002
Photobacterium damselae	38293	S	12	46	58	0.00001
Xanthomonas hortorum	56454	S	13	835	848	0.00008
Luteibacter pinisoli	2589080	S	17	10	27	0.00000
Dyella sp. GSA-30	2994496	S	18	7	25	0.00000
Rhodanobacter glycinis	582702	S	11	7	18	0.00000
Halomonas alkaliantarctica	232346	S	10	38	48	0.00000
uncultured Amphritea sp.	981605	S	20	16	36	0.00000
Aeromonas sp. FDAARGOS 1403	2778052	S	69	634	703	0.00007
Pasteurella multocida	747	S	33	566	599	0.00006
Haemophilus parainfluenzae	729	S	26	67	93	0.00001
Rodentibacter caecimuris	1796644	S	18	5	23	0.00000
Microbulbifer thermotolerans	252514	S	56	18	74	0.00001
Teredinibacter turnerae	2426	S	12	2	14	0.00000
Marinimicrobium sp. C6131	3022676	S	12	19	31	0.00000
Methylomonas sp. AM2-LC	3153301	S	11	12	23	0.00000
Methylomarinum sp. Ch1-1	3067653	S	12	4	16	0.00000
Methylophaga nitratireducenticrescens	754476	S	11	6	17	0.00000
Aquicella siphonis	254247	S	10	5	15	0.00000
Candidatus Rickettsiella viridis	676208	S	10	0	10	0.00000
Dichelobacter nodosus	870	S	23	22	45	0.00000
Cardiobacterium sp. Marseille-Q4385	2866573	S	16	26	42	0.00000
Rhizobium etli	29449	S	12	112	124	0.00001
Sinorhizobium meliloti	382	S	15	71	86	0.00001
Sinorhizobium fredii	380	S	14	97	111	0.00001
Bradyrhizobium diazoefficiens	1355477	S	10	224	234	0.00002
Nitratireductor mangrovi	2599600	S	10	85	95	0.00001
uncultured Cohaesibacter sp.	1002546	S	52	103	155	0.00001
uncultured Martelella sp.	392331	S	15	65	80	0.00001
Paracoccus pantotrophus	82367	S	19	342	361	0.00003
Pukyongiella litopenaei	2605946	S	14	100	114	0.00001
Gemmobacter aquarius	2169400	S	10	81	91	0.00001
Roseobacter denitrificans	2434	S	19	12	31	0.00000
Thalassovita gelatinovora	53501	S	13	28	41	0.00000
Sphingomonas sp. NY01	2968057	S	22	93	115	0.00001
Sphingobium baderi	1332080	S	10	579	589	0.00006
Stakelama saccharophila	3075605	S	11	25	36	0.00000
Candidatus Tisiphia endosymbiont of Metellina segmentata	3066274	S	215	123	338	0.00003
Komagataeibacter oboediens	65958	S	25	175	200	0.00002
Thalassospira lucentensis	168935	S	11	148	159	0.00002
uncultured Hyphomonas sp.	225298	S	23	44	67	0.00001
Paremcibacter congregatus	2043170	S	10	11	21	0.00000
Kordiimonas sp. SCSIO 12603	2829596	S	11	10	21	0.00000
Desulfovibrio desulfuricans	876	S	1348	428	1776	0.00017
Desulfovibrio piger	901	S	84	132	216	0.00002
Desulfovibrio fairfieldensis	44742	S	31	6	37	0.00000
Desulfovibrio sp. G11	631220	S	17	24	41	0.00000
Desulfovibrio subterraneus	2718620	S	11	1	12	0.00000
Candidatus Desulfovibrio trichonymphae	1725232	S	10	2	12	0.00000
Pseudodesulfovibrio thermohalotolerans	2880651	S	26	137	163	0.00002
Pseudodesulfovibrio sp. 5S69	3126690	S	20	78	98	0.00001
Pseudodesulfovibrio profundus	57320	S	17	48	65	0.00001
uncultured Pseudodesulfovibrio sp.	2035858	S	13	9	22	0.00000
Pseudodesulfovibrio portus	231439	S	12	4	16	0.00000
Pseudodesulfovibrio indicus	1716143	S	11	6	17	0.00000
Nitratidesulfovibrio vulgaris	881	S	52	28	80	0.00001
Nitratidesulfovibrio liaohensis	2604158	S	41	21	62	0.00001
uncultured Mailhella sp.	1981031	S	97	194	291	0.00003
Desulfolutivibrio sulfodismutans	63561	S	18	8	26	0.00000
Oleidesulfovibrio alaskensis	58180	S	25	143	168	0.00002
Lawsonia intracellularis	29546	S	17	1	18	0.00000
Maridesulfovibrio sp.	2795000	S	10	2	12	0.00000
Salidesulfovibrio onnuriiensis	2583823	S	13	7	20	0.00000
Taurinivorans muris	2787751	S	13	3	16	0.00000
Geobacter sulfurreducens	35554	S	22	20	42	0.00000
Geobacter benzoatilyticus	2815309	S	10	2	12	0.00000
Geotalea uraniireducens	351604	S	26	11	37	0.00000
Geoalkalibacter halelectricus	2847045	S	14	1	15	0.00000
uncultured Desulfuromusa sp.	219183	S	14	0	14	0.00000
Syntrophobacter fumaroxidans	119484	S	77	102	179	0.00002
uncultured Desulfobacter sp.	240139	S	18	3	21	0.00000
Desulfosarcina alkanivorans	571177	S	17	20	37	0.00000
uncultured Desulfobulbus sp.	239745	S	15	0	15	0.00000
Desulfobulbus oligotrophicus	1909699	S	14	35	49	0.00000
Desulfobulbus oralis	1986146	S	12	5	17	0.00000
Desulfarculus baarsii	453230	S	16	37	53	0.00001
Treponema peruense	2787628	S	83	8	91	0.00001
Treponema parvum	138851	S	18	1	19	0.00000
Treponema denticola	158	S	15	63	78	0.00001
Treponema bryantii	163	S	13	2	15	0.00000
Treponema brennaborense	81028	S	13	1	14	0.00000
Treponema saccharophilum	165	S	11	0	11	0.00000
Salinispira pacifica	1307761	S	12	1	13	0.00000
uncultured Sphaerochaeta sp.	886478	S	16	1	17	0.00000
Breznakiella homolactica	2798577	S	12	2	14	0.00000
Leptospira kmetyi	408139	S	13	3	16	0.00000
Leptospira kobayashii	1917830	S	10	0	10	0.00000
Brachyspira hyodysenteriae	159	S	11	5	16	0.00000
Campylobacter jejuni	197	S	23	68	91	0.00001
Campylobacter coli	195	S	12	11	23	0.00000
Halarcobacter ebronensis	1462615	S	27	19	46	0.00000
Fusobacterium mortiferum	850	S	67	43	110	0.00001
uncultured Ilyobacter sp.	544433	S	11	0	11	0.00000
Leptotrichia trevisanii	109328	S	48	21	69	0.00001
Sneathia vaginalis	187101	S	14	0	14	0.00000
Pyramidobacter piscolens	638849	S	90	30	120	0.00001
Pyramidobacter sp. YE332	3068894	S	30	10	40	0.00000
uncultured Dethiosulfovibrio sp.	185448	S	15	0	15	0.00000
Sandaracinus amylolyticus	927083	S	10	0	10	0.00000
Pyxidicoccus parkwaysis	2813578	S	11	5	16	0.00000
Bdellovibrio bacteriovorus	959	S	70	3	73	0.00001
Granulicella sp. 5B5	1617967	S	10	11	21	0.00000
Candidatus Nanosynbacter sp. HMT-352	2899133	S	21	2	23	0.00000
Candidatus Nanosynbacter featherlites	2572088	S	19	0	19	0.00000
Candidatus Nitrospira allomarina	3020900	S	25	1	26	0.00000
Homo sapiens	9606	S	17107	2590	19697	0.00190
uncultured Methanospirillum sp.	262503	S	22	0	22	0.00000
Methanospirillum sp. J.3.6.1-F.2.7.3	2834276	S	12	0	12	0.00000
Blohavirus americanus	2955510	S	5039	1951	6990	0.00067
Blohavirus faecalis	2955511	S	3298	1398	4696	0.00045
Buorbuivirus hominis	2955559	S	48	8	56	0.00001
Birpovirus hominis	2955499	S	4582	995	5577	0.00054
Birpovirus hiberniae	2955498	S	952	236	1188	0.00011
Aurodevirus hiberniae	2955382	S	109	2	111	0.00001
Aurodevirus intestinalis	2955384	S	82	22	104	0.00001
Cohcovirus splanchnicus	2955712	S	1042	231	1273	0.00012
Cohcovirus hiberniae	2955711	S	328	56	384	0.00004
Canhaevirus hiberniae	2955579	S	96	2	98	0.00001
Drivevirus gastrointestinalis	2955765	S	29	0	29	0.00000
Jahgtovirus gastrointestinalis	2955995	S	20	0	20	0.00000
Oengusvirus oengus	2734262	S	2438	7	2445	0.00024
Toutatisvirus toutatis	2734150	S	21	77	98	0.00001
Taranisvirus taranis	2734146	S	17	27	44	0.00000
